nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes;source_file;source_sheet;source_group;source_row
JULICE;64981135164;THALYA;;2026-03-17;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;GUSTAVO LUIZ;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO CONTATO FOI COM O ESPOSO DELA DIA 17/03/2026 E ELE FICOU DE TA VINDO AQUI NO ESCRITORIO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;269
ANA MARIA;64992220457;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;GUSTAVO LUIZ;COBRANÇA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Motivo nao fechamento: A IRMÃ DELA NÃO ATENDE E NÃO TEMOS OUTRO CONTATO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;270
MARILIA;64999800753;THALYA;;2026-03-17;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;BEATRIZ;FUNERÁRIA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO CONTATO FOI DIA 17/03/2026 E A CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;271
JANAINA;64996997228;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EUCIAS;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Motivo nao fechamento: FOI FECHADO CONTRATO NO MOME DA CUNHADA | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;272
DELANO ALVES;64992668559;THALYA;;2026-02-05;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NATHALIA;FUNERÁRIA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO CONTATO DIA 05/02/2026 E O CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;273
THAIS;64992264273;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NAILSON;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;274
LUCELIA OLIVEIRA;64993020257;THALYA;;2025-03-17;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;HENRIQUE DANIEL;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO CONTATO DIA 17/03/2025, CLIENTE QUE DEIXAR PRA MES QUE VEM;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;275
ROSIMAR;64993191489;WILLYAN;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EDUARDA;CONVENIOS;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: DYESSICA | Mes referencia: novembro 2025 | Status original: JÁ É CLIENTE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;276
HELOISA;64992613413;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;VLADIMIR;FUNERÁRIA;;Proposta;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: CLIENTE ESTAVA VIAJANDO, TENTEI OUTRO CONTATO E ESTOU AGUARDANDO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;277
NIVALDO PEREIRA;64992075207;THALYA;;2026-02-05;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NATHALIA;FUNERÁRIA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO CONTATO DIA 05/02/2026 E O CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;278
ELAINE;64981181182;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;GUSTAVO;FUNERÁRIA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: CLIENTE SE MUDOU PARA SANTA HELENA;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;279
SAMELLA CARULLINE;64992253915;WILLYAN;;2025-11-17;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JESSICA;BANCÁRIO;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Data fechamento: 17/11/2025 | Lider: NATALIA A. | Mes referencia: novembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;280
YARA;64981183299;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;VLADIMIR;FUNERÁRIA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;281
SEBASTIAO;66984351314;THALYA;;2026-02-05;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;GUSTAVO;FUNERÁRIA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO CONTATO DIA 05/02/2026 E O CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;282
DANYELA DE OLIVEIRA;64996586858;THALYA;;2025-11-28;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;BEATRIZ;FUNERÁRIA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO CONTATO DIA 28/11/2025 E O CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;283
SELMA VIEIRA;6492844814;WILLYAN;;2025-11-12;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NATALIA A.;ADM;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Data fechamento: 12/11/2025 | Lider: NATALIA A. | Mes referencia: novembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;284
VANDERLI DOS SANTOS;64992186313;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NAILSON;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Motivo nao fechamento: CLIENTE NÃO TEM WHATSAPP E CAI SÓ NA CAIXA POSTAL;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;285
CIDA;64999492065;ELVISLÂNIA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;MARIA APARECIDA;ASSISTENTE;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: DALVA | Mes referencia: novembro 2025 | Motivo nao fechamento: Se não for mais do seu interesse neste momento, peço por gentileza que me confirme para que eu possa encerrar o atendimento. | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;286
FABIANE;64992475109;THALYA;;2025-12-29;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;HENRIQUE DANIEL;COBRANÇA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO CONTATO DIA 29/12/2025 E A CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;287
ZIGOMAR;6499829961;WILLYAN;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EDUARDA;CONVENIOS;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: DYESSICA | Mes referencia: novembro 2025 | Motivo nao fechamento: Cliente ja tem plano conosco há algum tempo, queria apenas informações | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;288
CASSIANE;64992070875;THALYA;;2025-12-04;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;VLADIMIR;FUNERÁRIA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: CONTRATO FECHADO 04/12/2025;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;289
OSEIAS;64993397339;THALYA;;2025-11-28;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;GUSTAVO;FUNERÁRIA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO CONTATO DIA 28/11/2025 E CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;290
NÃO MANDOU O NOME;64999524571;THALYA;;2025-11-17;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EUCIAS;COBRANÇA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO CONTATO DIA 17/11/2025 E CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;291
PAULO;64992985528;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NATALIA N.;BANCÁRIO;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: NATALIA A. | Mes referencia: novembro 2025 | Motivo nao fechamento: CLIENTE NÃO TEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;292
MARIA EDUARDA MOREIRA;64999524571;THALYA;;2025-11-17;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JESSICA;BANCÁRIO;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: NATALIA A. | Mes referencia: novembro 2025 | Motivo nao fechamento: ULTIMO DIA 17/11/2025 E CLIENTE NÃO RESPONDE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;293
DANIEL;6499394978;WILLYAN;;2025-11-10;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EDUARDA;CONVENIOS;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Data fechamento: 10/11/2025 | Lider: DYESSICA | Mes referencia: novembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;294
MARIA DO CARMO;64981167187;WILLYAN;;2026-03-24;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;BEATRIZ;FUNERÁRIA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;295
LUCIRLEI;64992187705;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JOSE CORREIA;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;296
RAQUEL;64999788140;ELVISLÂNIA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;LUIZA;RECEPÇÃO;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: MAX | Mes referencia: novembro 2025 | Motivo nao fechamento: Cliente diz que por enquanto não, pois está desempregada | Status original: SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;297
NILDA;64992732340;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JOSE CORREIA;COBRANÇA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;298
GERALDA MARIA;64992077204;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;HENRIQUE DANIEL;COBRANÇA;;Novos Leads;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: novembro 2025 | Motivo nao fechamento: CLIENTE NÃO TEM WHATSAPP E SO CAI NA CAIXA POSTAL;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;299
ADRIELE ALVES;64996128135;WILLYAN;;2026-03-24;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JESSICA;BANCÁRIO;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: NATALIA A. | Mes referencia: novembro 2025 | Motivo nao fechamento: Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;300
SABRINA;64992140121;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JANAYNA;CADASTRO;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: KAROLYNNE | Mes referencia: novembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;301
EMPRESA CASA DOS PRESENTES;6436218739;ELVISLÂNIA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;DIENE;RECEPÇÃO;;Proposta;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: LUIZA | Mes referencia: novembro 2025 | Motivo nao fechamento: Falo com a cliente mais a mesma, não respode, tem interesse em fazer um premium 1, mais não tem tempo | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;302
ZENAIDE NASCIMENTO;64981289194;THALYA;;2025-12-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;BEATRIZ;FUNERÁRIA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Motivo nao fechamento: CONTRATO FECHADO DIA 01/12/2025;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;303
DANIEL - AJEL MOTORES;64999430334;WILLYAN;;2026-03-16;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;DYESSICA;MED SAÚDE;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: THALITA | Mes referencia: novembro 2025 | Motivo nao fechamento: Cliente não responde mensagens e não atende ligações, ultimo contato no dia 16/03/2026 | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;304
ELAINE MARIA SERRADILHA;64993322357;THALYA;;2025-11-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;BEATRIZ;FUNERÁRIA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: novembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;305
CKEIDSON COSTA;66992179935;THALYA;;2025-12-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NATHALIA;FUNERÁRIA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: dezembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;307
LUCELIA DE FATIMA;64981212558;THALYA;;2025-12-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NATHALIA;FUNERÁRIA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: dezembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;308
LIA;64992591098;THALYA;;2026-02-20;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;EUCIAS;COBRANÇA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: dezembro 2025 | Motivo nao fechamento: ULTIMO CONTATO FOI DIA 20/02/2026 E A CLIENTE NÃ RESPONDE | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;309
VANDERLEI BATISTA;64997323223;THALYA;;2026-02-19;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;SHELITON;FUNERÁRIA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: dezembro 2025 | Motivo nao fechamento: ULTIMO CONTATO FOI DIA 19/02/2026 E A CLIENTE NÃ RESPONDE | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;310
ROBERTA PRADO;6496411237;WILLYAN;;2025-12-05;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;RENATA B.;BANCARIO;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Data fechamento: 05/12/2025 | Lider: NATALIA A. | Mes referencia: dezembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;311
LAZARO JOSE NEVES;6499543645;WILLYAN;;2025-12-03;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;RENATA B.;BANCARIO;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Data fechamento: 03/12/2025 | Lider: NATALIA A. | Mes referencia: dezembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;312
APELIDO (NEGAO);64996447375;ELVISLÂNIA;;2025-12-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;JOEL;RECEPÇÃO;;Proposta;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: LUIZA | Mes referencia: dezembro 2025 | Motivo nao fechamento: Cliente diz que não tem horário para receber a equipe, aguardando horário com o cliente | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;313
RAIZA DOS SANTOS;64992084103;THALYA;;2025-12-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;BEATRIZ;FUNERÁRIA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: dezembro 2025 | Motivo nao fechamento: CLIENTE NÃO TEM INTERESSE | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;314
FABRICIO FERREIRA DE OLIVEIRA;64992811948;THALYA;;2026-02-19;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;BEATRIZ;FUNERÁRIA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: dezembro 2025 | Motivo nao fechamento: ULTIMO CONTATO DIA 19/02/2026 E O CLINENTE NÃO RESPONDE | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;315
NILVA DE OLIVEIRA COSTA;64992519595;WILLYAN;;2025-12-15;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NATALIA NUNES;BANCARIO;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Data fechamento: 15/12/2025 | Lider: NATALIA A. | Mes referencia: dezembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;316
GILVANIA;64992791200;ELVISLÂNIA;;2025-12-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;HENRIQUE;COBRANÇA;;Em Contato;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: RENATA S. | Mes referencia: dezembro 2025 | Motivo nao fechamento: Cliente não att e não responde mensagem, mandei mensagem para encerrar o atendimento | Status original: EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;317
SOLANGE;64992222900;WILLYAN;;2026-03-24;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NATHALIA;FUNERÁRIA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: dezembro 2025 | Motivo nao fechamento: Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;318
LAURO UBIRAJARA;64992411373;THALYA;;2025-12-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;BEATRIZ;FUNERÁRIA;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: dezembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;319
SINETE;6499269610;WILLYAN;;2025-12-15;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;RENATA B.;BANCARIO;;Fechado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Data fechamento: 15/12/2025 | Lider: NATALIA A. | Mes referencia: dezembro 2025 | Status original: FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;320
ELIAS DOS SANTOS;64992190226;WILLYAN;;2025-12-01;IndicaÃ§Ã£o Colaborador;IndicaÃ§Ã£o;NATHALIA;FUNERÁRIA;;Cancelado;Origem: PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx > PROGRAMA DE INDICACAO | Lider: EBIO | Mes referencia: dezembro 2025 | Status original: ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;321
